codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_latitude;ocorrencia_longitude;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_numero;divulgacao_relatorio_publicado;divulgacao_dia_publicacao;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista
51264;51264;51264;51264;51264;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBJR;14/02/2014;19:42:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50807;50807;50807;50807;50807;ACIDENTE;-16.7244444444;-49.5188888889;TRINDADE;GO;BRASIL;****;15/02/2014;11:30:00;***;FINALIZADA;A-035/CENIPA/2014;SIM;2015-04-30;0;1;NÃO
50808;50808;50808;50808;50808;ACIDENTE;***;***;BRAGANÇA;PA;BRASIL;****;15/02/2014;22:00:00;***;FINALIZADA;A-036/CENIPA/2014;SIM;2018-11-07;0;1;NÃO
51019;51019;51019;51019;51019;INCIDENTE GRAVE;***;***;CABO FRIO;RJ;BRASIL;SBCB;16/02/2014;09:52:00;***;ATIVA;IG-037/CENIPA/2014;NÃO;NULL;0;1;NÃO
51265;51265;51265;51265;51265;INCIDENTE;;;BRASÍLIA;DF;BRASIL;SBBR;17/02/2014;17:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51266;51266;51266;51266;51266;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;SBPR;17/02/2014;18:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50809;50809;50809;50809;50809;ACIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;SBRJ;18/02/2014;13:15:00;SIM;ATIVA;A-038/CENIPA/2014;NÃO;NULL;0;1;NÃO
51267;51267;51267;51267;51267;INCIDENTE;;;RIO BRANCO;AC;BRASIL;SBRB;18/02/2014;20:36:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50810;50810;50810;50810;50810;ACIDENTE;5.0841666667;-60.3788888889;UIRAMUTÃ;RR;BRASIL;SJLO;19/02/2014;17:35:00;SIM;FINALIZADA;A-039/CENIPA/2014;SIM;2014-08-22;0;1;SIM
50952;50952;50952;50952;50952;ACIDENTE;-7.2244444444;-48.2394444444;ARAGUAÍNA;TO;BRASIL;SWGN;19/02/2014;19:21:00;***;FINALIZADA;A-040/CENIPA/2014;SIM;2018-06-25;0;1;NÃO
51012;51012;51012;51012;51012;ACIDENTE;***;***;ALTO PARAGUAI;MT;BRASIL;****;19/02/2014;14:30:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
51268;51268;51268;51268;51268;INCIDENTE;;;UBERLÂNDIA;MG;BRASIL;SBUL;19/02/2014;22:20:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
52876;52876;52876;52876;52876;ACIDENTE;***;***;RONDONÓPOLIS;MT;BRASIL;****;19/02/2014;11:00:00;***;FINALIZADA;A-530/CENIPA/2017;SIM;2018-03-09;0;1;NÃO
51017;51017;51017;51017;51017;INCIDENTE;;;UBERLÂNDIA;MG;BRASIL;SBUL;20/02/2014;20:16:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51269;51269;51269;51269;51269;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;SBBH;20/02/2014;12:48:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51016;51016;51016;51016;51016;INCIDENTE GRAVE;***;***;SOROCABA;SP;BRASIL;SDCO;21/02/2014;20:44:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
50991;50991;50991;50991;50991;ACIDENTE;***;***;COTRIGUAÇU;MT;BRASIL;****;24/02/2014;09:00:00;***;FINALIZADA;ENCERRADA NO RAI;NÃO;NULL;0;1;NÃO
50812;50812;50812;50812;50812;ACIDENTE;-28.0966666667;-53.7722222222;NOVA RAMADA;RS;BRASIL;****;25/02/2014;20:12:00;***;FINALIZADA;A-042/CENIPA/2014;SIM;2014-10-08;0;1;NÃO
50983;50983;50983;50983;50983;ACIDENTE;-7.2786111111;-48.1177777778;ARAGUAÍNA;TO;BRASIL;****;26/02/2014;11:15:00;***;FINALIZADA;A-043/CENIPA/2014;SIM;2014-08-22;0;1;NÃO
51433;51433;51433;51433;51433;ACIDENTE;***;***;AMERICANA;SP;BRASIL;SDAI;26/02/2014;15:30:00;***;NULL;NULL;NÃO;NULL;0;2;NÃO
50975;50975;50975;50975;50975;ACIDENTE;-7.6397222222;-44.2133333333;URUÇUÍ;PI;BRASIL;****;27/02/2014;20:30:00;***;FINALIZADA;A-044/CENIPA/2014;SIM;2014-10-08;0;1;NÃO
51020;51020;51020;51020;51020;INCIDENTE GRAVE;***;***;RIO DE JANEIRO;RJ;BRASIL;SBGL;28/02/2014;19:10:00;***;FINALIZADA;IG-045/CENIPA/2014;SIM;2019-04-08;1;1;NÃO
50976;50976;50976;50976;50976;ACIDENTE;-23.0141666667;-46.6391666667;ATIBAIA;SP;BRASIL;SDVH;02/03/2014;16:20:00;***;FINALIZADA;A-046/CENIPA/2014;SIM;2014-10-17;0;1;NÃO
50977;50977;50977;50977;50977;ACIDENTE;-7.9197222222;-46.9616666667;CAROLINA;MA;BRASIL;****;03/03/2014;11:26:00;***;FINALIZADA;A-047/CENIPA/2014;SIM;2019-03-11;0;1;NÃO
51021;51021;51021;51021;51021;INCIDENTE GRAVE;***;***;SANTO ÂNGELO;RS;BRASIL;****;03/03/2014;13:35:00;***;FINALIZADA;IG-048/CENIPA/2014;SIM;2015-02-09;0;1;NÃO
51434;51434;51434;51434;51434;ACIDENTE;***;***;JOÃO MONLEVADE;MG;BRASIL;****;04/03/2014;19:30:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
50916;50916;50916;50916;50916;INCIDENTE GRAVE;-9.9702777778;-67.4866666667;RIO BRANCO;AC;BRASIL;****;06/03/2014;13:00:00;SIM;FINALIZADA;IG-049/CENIPA/2014;SIM;2015-03-05;1;1;NÃO
51078;51078;51078;51078;51078;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBGL;08/03/2014;09:20:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50978;50978;50978;50978;50978;ACIDENTE;-10.0672222222;-59.1125;ARIPUANÃ;MT;BRASIL;****;09/03/2014;13:40:00;***;FINALIZADA;A-050/CENIPA/2014;SIM;2015-04-30;0;1;NÃO
51022;51022;51022;51022;51022;INCIDENTE GRAVE;-22.1955555556;-49.9269444444;MARÍLIA;SP;BRASIL;****;09/03/2014;17:10:00;***;FINALIZADA;IG-051/CENIPA/2014;SIM;2014-10-14;0;1;NÃO
51285;51285;51285;51285;51285;INCIDENTE;;;RIBEIRÃO PRETO;SP;BRASIL;****;09/03/2014;14:21:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51435;51435;51435;51435;51435;ACIDENTE;***;***;ITABAIANA;SE;BRASIL;****;09/03/2014;19:45:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
51023;51023;51023;51023;51023;INCIDENTE GRAVE;-0.2002777778;-49.9672222222;CHAVES;PA;BRASIL;SNXW;10/03/2014;17:30:00;***;FINALIZADA;IG-053/CENIPA/2014;SIM;2014-10-14;1;1;SIM
51302;51302;51302;51302;51302;INCIDENTE;;;SALVADOR;BA;BRASIL;****;10/03/2014;22:13:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50979;50979;50979;50979;50979;ACIDENTE;-9.4463888889;-70.4827777778;SANTA ROSA DO PURUS;AC;BRASIL;SSPQ;11/03/2014;20:00:00;SIM;FINALIZADA;A-052/CENIPA/2014;SIM;2014-08-22;0;1;NÃO
50980;50980;50980;50980;50980;ACIDENTE;8.0241666667;-49.5;CONCEIÇÃO DO ARAGUAIA;PA;BRASIL;****;11/03/2014;18:30:00;***;FINALIZADA;A-054/CENIPA/2014;SIM;2016-12-01;0;1;NÃO
51304;51304;51304;51304;51304;INCIDENTE;;;UBATUBA;SP;BRASIL;****;11/03/2014;18:50:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51307;51307;51307;51307;51307;INCIDENTE;;;CAMPINAS;SP;BRASIL;SBKP;13/03/2014;21:57:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50981;50981;50981;50981;50981;ACIDENTE;-8.2847222222;-44.5536111111;URUÇUÍ;PI;BRASIL;****;14/03/2014;20:30:00;***;FINALIZADA;A-055/CENIPA/2014;SIM;2014-08-22;0;1;NÃO
50753;50753;50753;50753;50753;ACIDENTE;***;***;JUNDIAÍ;SP;BRASIL;SBJD;16/03/2014;16:30:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
51024;51024;51024;51024;51024;INCIDENTE GRAVE;-22.2427777778;-43.7136111111;VALENÇA;RJ;BRASIL;SNVB;16/03/2014;17:00:00;***;FINALIZADA;IG-056/CENIPA/2014;SIM;2015-05-15;0;1;NÃO
51025;51025;51025;51025;51025;INCIDENTE GRAVE;-23.3302777778;-51.1366666667;LONDRINA;PR;BRASIL;SBLO;17/03/2014;15:36:00;***;FINALIZADA;IG-058/CENIPA/2014;SIM;2015-05-15;0;1;NÃO
51026;51026;51026;51026;51026;INCIDENTE GRAVE;***;***;CURITIBA;PR;BRASIL;SBBI;17/03/2014;19:48:00;***;FINALIZADA;IG-057/CENIPA/2014;SIM;2015-02-09;1;1;NÃO
50972;50972;50972;50972;50972;ACIDENTE;-6.0911111111;-57.8766666667;JACAREACANGA;PA;BRASIL;****;18/03/2014;15:50:00;SIM;FINALIZADA;A-059CENIPA2014;SIM;2016-03-07;1;1;NÃO
51079;51079;51079;51079;51079;INCIDENTE;***;***;COARI;AM;BRASIL;****;18/03/2014;18:45:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51308;51308;51308;51308;51308;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBGL;18/03/2014;11:10:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51309;51309;51309;51309;51309;INCIDENTE;;;FORTALEZA;CE;BRASIL;SBFZ;18/03/2014;12:35:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51310;51310;51310;51310;51310;INCIDENTE;;;TEFÉ;AM;BRASIL;SBTF;20/03/2014;13:41:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51314;51314;51314;51314;51314;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;SBBH;21/03/2014;08:35:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51315;51315;51315;51315;51315;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBJR;21/03/2014;13:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51080;51080;51080;51080;51080;INCIDENTE;***;***;RIO DE JANEIRO;RJ;BRASIL;SBJR;22/03/2014;20:08:00;***;FINALIZADA;***;NÃO;NULL;0;2;NÃO
51317;51317;51317;51317;51317;INCIDENTE;;;BOTUCATU;SP;BRASIL;SDBK;22/03/2014;19:50:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51455;51455;51455;51455;51455;INCIDENTE;;;BARRA DO PIRAÍ;RJ;BRASIL;****;22/03/2014;12:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50992;50992;50992;50992;50992;ACIDENTE;-21.2638888889;-47.8075;RIBEIRÃO PRETO;SP;BRASIL;****;23/03/2014;13:55:00;SIM;FINALIZADA;A-060/CENIPA/2014;SIM;2018-09-04;0;1;NÃO
50993;50993;50993;50993;50993;ACIDENTE;***;***;PASSO FUNDO;RS;BRASIL;****;23/03/2014;17:50:00;***;FINALIZADA;A-061/CENIPA/2014;SIM;2015-03-05;0;1;NÃO
51318;51318;51318;51318;51318;INCIDENTE;;;UBERABA;MG;BRASIL;SBUR;23/03/2014;15:49:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50994;50994;50994;50994;50994;ACIDENTE;-2.6166666667;-43.55;HUMBERTO DE CAMPOS;MA;BRASIL;****;24/03/2014;13:30:00;***;FINALIZADA;A-062/CENIPA/2014;SIM;2015-02-09;2;1;NÃO
51319;51319;51319;51319;51319;INCIDENTE;;;BELÉM;PA;BRASIL;SBBE;24/03/2014;18:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51320;51320;51320;51320;51320;INCIDENTE;;;ANÁPOLIS;GO;BRASIL;****;24/03/2014;18:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51081;51081;51081;51081;51081;INCIDENTE;;;MACAÉ;RJ;BRASIL;****;25/03/2014;20:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51321;51321;51321;51321;51321;INCIDENTE;;;CAMPO GRANDE;MS;BRASIL;SBCG;25/03/2014;18:57:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50995;50995;50995;50995;50995;ACIDENTE;***;***;POTIRENDABA;SP;BRASIL;****;26/03/2014;21:20:00;***;FINALIZADA;A-063/CENIPA/2014;SIM;2015-02-09;1;1;NÃO
50996;50996;50996;50996;50996;ACIDENTE;-31.1552777778;-54.5108333333;DOM PEDRITO;RS;BRASIL;****;26/03/2014;21:45:00;***;FINALIZADA;A-064CENIPA2014;SIM;2016-03-18;1;1;NÃO
51322;51322;51322;51322;51322;INCIDENTE;;;SALVADOR;BA;BRASIL;****;26/03/2014;13:58:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50923;50923;50923;50923;50923;INCIDENTE;***;***;FORTALEZA;CE;BRASIL;SBFZ;28/03/2014;19:19:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50998;50998;50998;50998;50998;ACIDENTE;***;***;SANTA RITA DO ARAGUAIA;GO;BRASIL;SIFH;28/03/2014;19:15:00;***;FINALIZADA;A-065/CENIPA/2014;SIM;2014-10-14;1;1;NÃO
50999;50999;50999;50999;50999;ACIDENTE;-15.98453475375;-47.97354763635;BRASÍLIA;DF;BRASIL;SBBR;28/03/2014;20:42:00;SIM;FINALIZADA;A-066/CENIPA/2014;SIM;2020-05-29;0;1;NÃO
51000;51000;51000;51000;51000;ACIDENTE;-22.9791666667;-46.5375;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;29/03/2014;20:45:00;SIM;FINALIZADA;A-067/CENIPA/2014;SIM;2017-11-30;0;1;NÃO
51323;51323;51323;51323;51323;INCIDENTE;;;CAMPO GRANDE;MS;BRASIL;SBCG;30/03/2014;05:29:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51324;51324;51324;51324;51324;INCIDENTE;;;CAMPINAS;SP;BRASIL;SBKP;30/03/2014;22:54:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51325;51325;51325;51325;51325;INCIDENTE;;;CURITIBA;PR;BRASIL;SBBI;03/04/2014;22:23:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50974;50974;50974;50974;50974;ACIDENTE;-19.6297222222;-55.2519444444;CORGUINHO;MS;BRASIL;SSKG;04/04/2014;12:00:00;***;FINALIZADA;A-068/CENIPA/2014;NÃO;NULL;0;1;NÃO
51326;51326;51326;51326;51326;INCIDENTE;;;GUARULHOS;SP;BRASIL;****;04/04/2014;06:25:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51327;51327;51327;51327;51327;INCIDENTE;;;UBERLÂNDIA;MG;BRASIL;SBUL;05/04/2014;11:32:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50919;50919;50919;50919;50919;ACIDENTE;-25.0019444444;-53.0547222222;CAMPO BONITO;PR;BRASIL;****;06/04/2014;10:25:00;***;FINALIZADA;A-069/CENIPA/2014;SIM;2014-10-14;0;1;NÃO
51001;51001;51001;51001;51001;ACIDENTE;-10.0061111111;-59.5777777778;ARIPUANÃ;MT;BRASIL;****;06/04/2014;11:30:00;***;FINALIZADA;A-070/CENIPA/2014;SIM;2018-04-05;0;1;NÃO
50973;50973;50973;50973;50973;ACIDENTE;-23.3513888889;-51.4927777778;ARAPONGAS;PR;BRASIL;SSOG;07/04/2014;14:35:00;***;FINALIZADA;A-071/CENIPA/2014;SIM;2015-04-30;0;1;SIM
51328;51328;51328;51328;51328;INCIDENTE;;;PORTO VELHO;RO;BRASIL;SBPV;07/04/2014;18:15:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51330;51330;51330;51330;51330;INCIDENTE;***;***;CABO FRIO;RJ;BRASIL;****;07/04/2014;17:15:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51336;51336;51336;51336;51336;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;SBBH;08/04/2014;22:45:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50918;50918;50918;50918;50918;ACIDENTE;***;***;AMERICANA;SP;BRASIL;SDAI;09/04/2014;14:40:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
50921;50921;50921;50921;50921;INCIDENTE;;;SANTANA DO PARAÍSO;MG;BRASIL;SBIP;09/04/2014;16:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50922;50922;50922;50922;50922;INCIDENTE;;;FOZ DO IGUAÇU;PR;BRASIL;SBFI;09/04/2014;18:08:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
50985;50985;50985;50985;50985;ACIDENTE;-18.7816666667;-46.5497222222;PATOS DE MINAS;MG;BRASIL;****;09/04/2014;10:00:00;***;FINALIZADA;A-074/CENIPA/2014;SIM;2015-04-30;0;1;NÃO
51027;51027;51027;51027;51027;INCIDENTE GRAVE;23.4355555556;-46.4730555556;GUARULHOS;SP;BRASIL;SBGR;09/04/2014;16:17:00;***;FINALIZADA;IG-073/CENIPA/2014;SIM;2015-04-24;3;1;NÃO
51031;51031;51031;51031;51031;INCIDENTE GRAVE;-9.5291666667;-48.78;MIRANORTE;TO;BRASIL;****;09/04/2014;17:30:00;***;FINALIZADA;IG-072/CENIPA/2014;SIM;2014-11-18;0;1;NÃO
51337;51337;51337;51337;51337;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;SBBH;10/04/2014;19:44:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51338;51338;51338;51338;51338;INCIDENTE;;;SALVADOR;BA;BRASIL;SBSV;10/04/2014;11:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51082;51082;51082;51082;51082;INCIDENTE;;;RIO DE JANEIRO;RJ;BRASIL;SBGL;11/04/2014;01:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51013;51013;51013;51013;51013;ACIDENTE;***;***;EDÉIA;GO;BRASIL;****;12/04/2014;19:30:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
51083;51083;51083;51083;51083;INCIDENTE;***;***;GOIÂNIA;GO;BRASIL;SBGO;12/04/2014;15:59:00;***;FINALIZADA;A DEFINIR;SIM;2018-03-09;6;1;NÃO
51339;51339;51339;51339;51339;INCIDENTE;;;JOINVILLE;SC;BRASIL;SBJV;13/04/2014;15:19:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51340;51340;51340;51340;51340;INCIDENTE;;;VÁRZEA GRANDE;MT;BRASIL;SBCY;14/04/2014;19:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51002;51002;51002;51002;51002;ACIDENTE;-32.0816666667;-52.1633333333;RIO GRANDE;RS;BRASIL;SJRG;15/04/2014;18:45:00;***;FINALIZADA;A-075/CENIPA/2014;SIM;2015-04-24;0;1;NÃO
51341;51341;51341;51341;51341;INCIDENTE;;;BELÉM;PA;BRASIL;SBJC;15/04/2014;20:53:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51003;51003;51003;51003;51003;ACIDENTE;***;***;IRANDUBA;AM;BRASIL;****;16/04/2014;20:40:00;SIM;FINALIZADA;A-076/CENIPA/2014;SIM;2014-11-24;0;1;NÃO
51018;51018;51018;51018;51018;INCIDENTE GRAVE;***;***;RIO DE JANEIRO;RJ;BRASIL;SBJR;16/04/2014;17:07:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
51342;51342;51342;51342;51342;INCIDENTE;;;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;17/04/2014;03:10:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51391;51391;51391;51391;51391;ACIDENTE;-25.4033333333;-49.2336111111;CURITIBA;PR;BRASIL;SBBI;17/04/2014;15:35:00;SIM;FINALIZADA;A-077/CENIPA/2014;SIM;2015-04-30;0;1;NÃO
51441;51441;51441;51441;51441;INCIDENTE GRAVE;-18.9091666667;-46.9827777778;PATROCÍNIO;MG;BRASIL;SNPJ;17/04/2014;20:30:00;SIM;FINALIZADA;IG-078/CENIPA/2014;SIM;2014-10-01;0;1;NÃO
51084;51084;51084;51084;51084;INCIDENTE;;;GUARULHOS;SP;BRASIL;SBGR;19/04/2014;14:41:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51343;51343;51343;51343;51343;INCIDENTE;;;SÃO PAULO;SP;BRASIL;SBMT;19/04/2014;13:25:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51032;51032;51032;51032;51032;INCIDENTE GRAVE;-6.4394444444;-37.0783333333;CAICÓ;RN;BRASIL;SNKK;20/04/2014;13:00:00;SIM;FINALIZADA;IG-079/CENIPA/2014;SIM;2015-07-21;0;1;SIM
51004;51004;51004;51004;51004;ACIDENTE;-13.1041666667;-45.9722222222;SÃO DESIDÉRIO;BA;BRASIL;****;22/04/2014;19:45:00;SIM;FINALIZADA;A-080/CENIPA/2014;SIM;2015-04-24;2;1;NÃO
51005;51005;51005;51005;51005;ACIDENTE;-31.171111;-54.725556;DOM PEDRITO;RS;BRASIL;****;22/04/2014;13:00:00;SIM;FINALIZADA;A-081/CENIPA/2014;SIM;2015-03-05;0;1;NÃO
51344;51344;51344;51344;51344;INCIDENTE;;;CONFINS;MG;BRASIL;SBCF;22/04/2014;12:30:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51006;51006;51006;51006;51006;ACIDENTE;-22.5991666667;-53.4361111111;TAQUARUSSU;MS;BRASIL;****;23/04/2014;12:30:00;***;FINALIZADA;A-082/CENIPA/2014;NÃO;NULL;0;1;NÃO
51007;51007;51007;51007;51007;ACIDENTE;-23.4830555556;-47.4863888889;SOROCABA;SP;BRASIL;SDCO;24/04/2014;18:55:00;SIM;FINALIZADA;A-083/CENIPA/2014;SIM;2015-04-30;0;1;NÃO
51008;51008;51008;51008;51008;ACIDENTE;-22.7552777778;-47.2680555556;AMERICANA;SP;BRASIL;SDAI;24/04/2014;17:00:00;SIM;ATIVA;A-084/CENIPA/2014;NÃO;NULL;0;1;NÃO
51456;51456;51456;51456;51456;INCIDENTE;;;FOZ DO IGUAÇU;PR;BRASIL;SBFI;24/04/2014;05:20:00;***;FINALIZADA;***;NÃO;NULL;0;2;NÃO
51086;51086;51086;51086;51086;INCIDENTE;;;FORTALEZA;CE;BRASIL;SBFZ;26/04/2014;08:23:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51442;51442;51442;51442;51442;INCIDENTE GRAVE;-8.6227777778;-39.5977777778;OROCÓ;PE;BRASIL;****;26/04/2014;19:00:00;SIM;FINALIZADA;IG-085/CENIPA/2014;SIM;2018-04-05;3;1;NÃO
51457;51457;51457;51457;51457;INCIDENTE;;;CAMPINAS;SP;BRASIL;SBKP;26/04/2014;21:44:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51393;51393;51393;51393;51393;ACIDENTE;-16.4316666667;-53.8619444444;PEDRA PRETA;MT;BRASIL;****;27/04/2014;20:00:00;SIM;FINALIZADA;A-086/CENIPA/2014;SIM;2015-05-15;1;1;NÃO
80059;80059;80059;80059;80059;INCIDENTE;-22.295556;-53.848889;IVINHEMA;MS;BRASIL;*****;27/04/2014;11:30:00;SIM;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51345;51345;51345;51345;51345;INCIDENTE;;;FLORIANÓPOLIS;SC;BRASIL;SBFL;29/04/2014;11:20:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51346;51346;51346;51346;51346;INCIDENTE;;;SOROCABA;SP;BRASIL;SDCO;29/04/2014;18:50:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51009;51009;51009;51009;51009;ACIDENTE;-7.7105555556;-56.4244444444;ITAITUBA;PA;BRASIL;****;30/04/2014;22:15:00;SIM;FINALIZADA;A-087/CENIPA/2014;SIM;2015-08-23;0;1;NÃO
51033;51033;51033;51033;51033;INCIDENTE GRAVE;-13.380556;-44.617222;CORRENTINA;BA;BRASIL;SNTY;30/04/2014;11:30:00;SIM;FINALIZADA;IG-088/CENIPA/2014;SIM;2015-02-09;1;1;NÃO
51458;51458;51458;51458;51458;INCIDENTE;;;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;30/04/2014;10:11:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51443;51443;51443;51443;51443;INCIDENTE GRAVE;-24.164722;-46.785556;ITANHAÉM;SP;BRASIL;SDIM;01/05/2014;14:42:00;SIM;FINALIZADA;IG-089/CENIPA/2014;SIM;2019-03-16;0;1;SIM
51010;51010;51010;51010;51010;ACIDENTE;-16.2608333333;-47.9744444444;LUZIÂNIA;GO;BRASIL;SWUZ;02/05/2014;19:00:00;SIM;FINALIZADA;A-090/CENIPA/2014;SIM;2019-01-29;6;1;NÃO
51011;51011;51011;51011;51011;ACIDENTE;-3.885833;-38.344444;AQUIRAZ;CE;BRASIL;****;03/05/2014;15:30:00;SIM;FINALIZADA;A-091/CENIPA/2014;SIM;2018-05-17;2;1;NÃO
51437;51437;51437;51437;51437;INCIDENTE GRAVE;***;***;TAUBATÉ;SP;BRASIL;****;03/05/2014;14:50:00;***;NULL;NULL;NÃO;NULL;0;1;NÃO
51444;51444;51444;51444;51444;INCIDENTE GRAVE;-5.367778;-49.138333;MARABÁ;PA;BRASIL;SBMA;03/05/2014;19:02:00;SIM;FINALIZADA;IG-092/CENIPA/2014;SIM;2017-02-06;4;1;NÃO
51347;51347;51347;51347;51347;INCIDENTE;;;DIADEMA;SP;BRASIL;****;04/05/2014;16:00:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51569;51569;51569;51569;51569;INCIDENTE;;;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;SBSJ;04/05/2014;16:16:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51459;51459;51459;51459;51459;INCIDENTE;;;PORTO ALEGRE;RS;BRASIL;SBPA;05/05/2014;16:55:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51460;51460;51460;51460;51460;INCIDENTE;;;BRASÍLIA;DF;BRASIL;SBBR;07/05/2014;20:09:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51417;51417;51417;51417;51417;INCIDENTE GRAVE;***;***;SÃO PAULO;SP;BRASIL;SBMT;08/05/2014;11:27:00;SIM;FINALIZADA;093-IG/CENIPA/2014;NÃO;NULL;0;1;NÃO
51461;51461;51461;51461;51461;INCIDENTE;;;BELO HORIZONTE;MG;BRASIL;SBBH;08/05/2014;22:55:00;***;FINALIZADA;***;NÃO;NULL;0;1;NÃO
51445;51445;51445;51445;51445;INCIDENTE GRAVE;-28.321389;-52.815556;CARAZINHO;RS;BRASIL;SSKZ;09/05/2014;16:05:00;SIM;FINALIZADA;IG-094/CENIPA/2014;SIM;2015-03-06;0;1;SIM
